epiweek,time_value,issue,geo_type,geo_value,hpiv_positive_tests,adv_positive_tests,hmpv_positive_tests,ev_rv_positive_tests,hcov_positive_tests,rsv_positive_tests
201836,2018-09-08,2019-05-01,nation,ca,49,27,3,214,2,7.0
201837,2018-09-15,2019-05-01,nation,ca,40,32,5,299,2,15.0
201838,2018-09-22,2019-05-01,nation,ca,41,31,2,440,3,15.0
201839,2018-09-29,2019-05-01,nation,ca,40,42,6,487,9,12.0
201840,2018-10-06,2019-05-01,nation,ca,47,42,7,490,8,24.0
201841,2018-10-13,2019-05-01,nation,ca,49,46,12,446,7,23.0
201842,2018-10-20,2019-05-01,nation,ca,84,45,6,481,7,32.0
201843,2018-10-27,2019-05-01,nation,ca,98,50,10,402,10,49.0
201844,2018-11-03,2019-05-01,nation,ca,86,55,8,287,20,62.0
201845,2018-11-10,2019-05-01,nation,ca,88,70,14,303,16,108.0
201846,2018-11-17,2019-05-01,nation,ca,82,62,19,304,26,103.0
201847,2018-11-24,2019-05-01,nation,ca,84,65,23,279,38,171.0
201848,2018-12-01,2019-05-01,nation,ca,119,65,27,355,62,287.0
201849,2018-12-08,2019-05-01,nation,ca,122,76,35,336,74,395.0
201850,2018-12-15,2019-05-01,nation,ca,111,82,42,328,116,507.0
201851,2018-12-22,2019-05-01,nation,ca,139,69,56,360,141,788.0
201852,2018-12-29,2019-05-01,nation,ca,117,63,76,265,166,966.0
201901,2019-01-05,2019-05-01,nation,ca,137,53,105,324,180,1.27
201902,2019-01-12,2019-05-01,nation,ca,113,50,75,228,198,1.12
201903,2019-01-19,2019-05-01,nation,ca,110,45,76,194,200,1.093
201904,2019-01-26,2019-05-01,nation,ca,83,41,71,198,195,1.16
201905,2019-02-02,2019-05-01,nation,ca,89,65,101,200,207,1.131
201906,2019-02-09,2019-05-01,nation,ca,77,47,79,195,202,1.105
201907,2019-02-16,2019-05-01,nation,ca,70,47,103,171,171,1.104
201908,2019-02-23,2019-05-01,nation,ca,87,48,113,147,176,1.002
201909,2019-03-02,2019-05-01,nation,ca,110,37,100,171,190,855.0
201910,2019-03-09,2019-05-01,nation,ca,112,51,134,112,190,820.0
201911,2019-03-16,2019-05-01,nation,ca,109,56,121,168,153,676.0
201912,2019-03-23,2019-05-01,nation,ca,150,62,185,192,162,655.0
201913,2019-03-30,2019-05-01,nation,ca,166,52,164,164,135,559.0
201914,2019-04-06,2019-05-01,nation,ca,211,63,195,194,94,398.0
201915,2019-04-13,2019-05-01,nation,ca,242,57,178,219,126,347.0
201916,2019-04-20,2019-05-01,nation,ca,233,55,153,205,99,299.0
201917,2019-04-27,2019-05-01,nation,ca,249,51,129,252,69,217.0
201835,2018-09-01,2019-04-25,nation,ca,35,21,6,196,4,9.0
201836,2018-09-08,2019-04-25,nation,ca,49,27,3,214,2,7.0
201837,2018-09-15,2019-04-25,nation,ca,40,32,5,299,2,15.0
201838,2018-09-22,2019-04-25,nation,ca,41,31,2,440,3,15.0
201839,2018-09-29,2019-04-25,nation,ca,40,42,6,487,9,12.0
201840,2018-10-06,2019-04-25,nation,ca,47,42,7,490,8,24.0
201841,2018-10-13,2019-04-25,nation,ca,49,46,12,446,7,23.0
201842,2018-10-20,2019-04-25,nation,ca,84,45,6,481,7,32.0
201843,2018-10-27,2019-04-25,nation,ca,98,50,10,402,10,49.0
201844,2018-11-03,2019-04-25,nation,ca,86,55,8,287,20,62.0
201845,2018-11-10,2019-04-25,nation,ca,88,70,14,303,16,108.0
201846,2018-11-17,2019-04-25,nation,ca,82,62,19,304,26,103.0
201847,2018-11-24,2019-04-25,nation,ca,84,65,23,279,38,171.0
201848,2018-12-01,2019-04-25,nation,ca,119,65,27,355,62,287.0
201849,2018-12-08,2019-04-25,nation,ca,122,76,35,336,74,395.0
201850,2018-12-15,2019-04-25,nation,ca,111,82,42,328,116,507.0
201851,2018-12-22,2019-04-25,nation,ca,139,69,56,360,141,788.0
201852,2018-12-29,2019-04-25,nation,ca,117,63,76,265,166,966.0
201901,2019-01-05,2019-04-25,nation,ca,137,53,105,324,180,1.27
201902,2019-01-12,2019-04-25,nation,ca,113,50,75,228,198,1.12
201903,2019-01-19,2019-04-25,nation,ca,110,45,76,194,200,1.093
201904,2019-01-26,2019-04-25,nation,ca,83,41,71,198,195,1.16
201905,2019-02-02,2019-04-25,nation,ca,89,65,101,200,207,1.131
201906,2019-02-09,2019-04-25,nation,ca,77,47,79,195,202,1.105
201907,2019-02-16,2019-04-25,nation,ca,70,47,103,171,171,1.104
201908,2019-02-23,2019-04-25,nation,ca,87,48,113,147,176,1.002
201909,2019-03-02,2019-04-25,nation,ca,110,37,100,171,190,855.0
201910,2019-03-09,2019-04-25,nation,ca,112,51,134,112,190,820.0
201911,2019-03-16,2019-04-25,nation,ca,109,56,121,168,153,676.0
201912,2019-03-23,2019-04-25,nation,ca,150,62,185,192,162,655.0
201913,2019-03-30,2019-04-25,nation,ca,166,52,164,164,135,559.0
201914,2019-04-06,2019-04-25,nation,ca,211,63,195,194,94,398.0
201915,2019-04-13,2019-04-25,nation,ca,241,57,178,219,126,347.0
201916,2019-04-20,2019-04-25,nation,ca,223,52,142,188,96,283.0
201835,2018-09-01,2019-04-18,nation,ca,35,21,6,196,4,9.0
201836,2018-09-08,2019-04-18,nation,ca,49,27,3,214,2,7.0
201837,2018-09-15,2019-04-18,nation,ca,40,32,5,299,2,15.0
201838,2018-09-22,2019-04-18,nation,ca,41,31,2,440,3,15.0
201839,2018-09-29,2019-04-18,nation,ca,40,42,6,487,9,12.0
201840,2018-10-06,2019-04-18,nation,ca,47,42,7,490,8,24.0
201841,2018-10-13,2019-04-18,nation,ca,49,46,12,446,7,23.0
201842,2018-10-20,2019-04-18,nation,ca,84,45,6,481,7,32.0
201843,2018-10-27,2019-04-18,nation,ca,98,50,10,402,10,49.0
201844,2018-11-03,2019-04-18,nation,ca,86,55,8,287,20,62.0
201845,2018-11-10,2019-04-18,nation,ca,88,70,14,303,16,108.0
201846,2018-11-17,2019-04-18,nation,ca,82,62,19,304,26,103.0
201847,2018-11-24,2019-04-18,nation,ca,84,65,23,279,38,171.0
201848,2018-12-01,2019-04-18,nation,ca,119,65,27,355,62,287.0
201849,2018-12-08,2019-04-18,nation,ca,122,76,35,336,74,395.0
201850,2018-12-15,2019-04-18,nation,ca,111,82,42,328,116,507.0
201851,2018-12-22,2019-04-18,nation,ca,139,69,56,360,141,788.0
201852,2018-12-29,2019-04-18,nation,ca,117,63,76,265,166,966.0
201901,2019-01-05,2019-04-18,nation,ca,137,53,105,324,180,1.27
201902,2019-01-12,2019-04-18,nation,ca,113,50,75,228,198,1.12
201903,2019-01-19,2019-04-18,nation,ca,110,45,76,194,200,1.093
201904,2019-01-26,2019-04-18,nation,ca,83,41,71,198,195,1.16
201905,2019-02-02,2019-04-18,nation,ca,89,65,101,200,207,1.131
201906,2019-02-09,2019-04-18,nation,ca,77,47,79,195,202,1.105
201907,2019-02-16,2019-04-18,nation,ca,70,47,103,171,171,1.104
201908,2019-02-23,2019-04-18,nation,ca,87,48,113,147,176,1.002
201909,2019-03-02,2019-04-18,nation,ca,110,37,100,171,190,855.0
201910,2019-03-09,2019-04-18,nation,ca,112,51,134,112,190,820.0
201911,2019-03-16,2019-04-18,nation,ca,109,56,121,168,153,676.0
201912,2019-03-23,2019-04-18,nation,ca,150,62,185,192,162,655.0
201913,2019-03-30,2019-04-18,nation,ca,166,52,164,164,135,559.0
201914,2019-04-06,2019-04-18,nation,ca,210,63,195,194,94,398.0
201915,2019-04-13,2019-04-18,nation,ca,232,57,171,214,120,345.0
201835,2018-09-01,2019-04-11,nation,ca,35,21,6,196,4,9.0
201836,2018-09-08,2019-04-11,nation,ca,49,27,3,214,2,7.0
201837,2018-09-15,2019-04-11,nation,ca,40,32,5,299,2,15.0
201838,2018-09-22,2019-04-11,nation,ca,41,31,2,440,3,15.0
201839,2018-09-29,2019-04-11,nation,ca,40,42,6,487,9,12.0
201840,2018-10-06,2019-04-11,nation,ca,47,42,7,490,8,24.0
201841,2018-10-13,2019-04-11,nation,ca,49,46,12,446,7,23.0
201842,2018-10-20,2019-04-11,nation,ca,84,45,6,481,7,32.0
201843,2018-10-27,2019-04-11,nation,ca,98,50,10,402,10,49.0
201844,2018-11-03,2019-04-11,nation,ca,86,55,8,287,20,62.0
201845,2018-11-10,2019-04-11,nation,ca,88,70,14,303,16,108.0
201846,2018-11-17,2019-04-11,nation,ca,82,62,19,304,26,103.0
201847,2018-11-24,2019-04-11,nation,ca,84,65,23,279,38,171.0
201848,2018-12-01,2019-04-11,nation,ca,119,65,27,355,62,287.0
201849,2018-12-08,2019-04-11,nation,ca,122,76,35,336,74,395.0
201850,2018-12-15,2019-04-11,nation,ca,111,82,42,328,116,507.0
201851,2018-12-22,2019-04-11,nation,ca,139,69,56,360,141,788.0
201852,2018-12-29,2019-04-11,nation,ca,117,63,76,265,166,966.0
201901,2019-01-05,2019-04-11,nation,ca,137,53,105,324,180,1.27
201902,2019-01-12,2019-04-11,nation,ca,113,50,75,228,198,1.12
201903,2019-01-19,2019-04-11,nation,ca,110,45,76,194,200,1.093
201904,2019-01-26,2019-04-11,nation,ca,83,41,71,198,195,1.16
201905,2019-02-02,2019-04-11,nation,ca,89,65,101,200,207,1.131
201906,2019-02-09,2019-04-11,nation,ca,77,47,79,195,202,1.105
201907,2019-02-16,2019-04-11,nation,ca,70,47,103,171,171,1.104
201908,2019-02-23,2019-04-11,nation,ca,87,48,113,147,176,1.002
201909,2019-03-02,2019-04-11,nation,ca,110,37,100,171,190,855.0
201910,2019-03-09,2019-04-11,nation,ca,112,51,134,112,190,820.0
201911,2019-03-16,2019-04-11,nation,ca,109,56,121,168,153,676.0
201912,2019-03-23,2019-04-11,nation,ca,150,62,185,192,162,655.0
201913,2019-03-30,2019-04-11,nation,ca,165,52,164,164,135,559.0
201914,2019-04-06,2019-04-11,nation,ca,191,55,148,169,84,396.0
201835,2018-09-01,2019-04-03,nation,ca,35,21,6,196,4,9.0
201836,2018-09-08,2019-04-03,nation,ca,49,27,3,214,2,7.0
201837,2018-09-15,2019-04-03,nation,ca,40,32,5,299,2,15.0
201838,2018-09-22,2019-04-03,nation,ca,41,31,2,440,3,15.0
201839,2018-09-29,2019-04-03,nation,ca,40,42,6,487,9,12.0
201840,2018-10-06,2019-04-03,nation,ca,47,42,7,490,8,24.0
201841,2018-10-13,2019-04-03,nation,ca,49,46,12,446,7,23.0
201842,2018-10-20,2019-04-03,nation,ca,84,45,6,481,7,32.0
201843,2018-10-27,2019-04-03,nation,ca,98,50,10,402,10,49.0
201844,2018-11-03,2019-04-03,nation,ca,86,55,8,287,20,62.0
201845,2018-11-10,2019-04-03,nation,ca,88,70,14,303,16,108.0
201846,2018-11-17,2019-04-03,nation,ca,82,62,19,304,26,103.0
201847,2018-11-24,2019-04-03,nation,ca,84,65,23,279,38,171.0
201848,2018-12-01,2019-04-03,nation,ca,119,65,27,355,62,287.0
201849,2018-12-08,2019-04-03,nation,ca,122,76,35,336,74,395.0
201850,2018-12-15,2019-04-03,nation,ca,111,82,42,328,116,507.0
201851,2018-12-22,2019-04-03,nation,ca,139,69,56,360,141,788.0
201852,2018-12-29,2019-04-03,nation,ca,117,63,76,265,166,966.0
201901,2019-01-05,2019-04-03,nation,ca,137,53,105,324,180,1.27
201902,2019-01-12,2019-04-03,nation,ca,113,50,75,228,198,1.12
201903,2019-01-19,2019-04-03,nation,ca,110,45,76,194,200,1.093
201904,2019-01-26,2019-04-03,nation,ca,83,41,71,198,195,1.16
201905,2019-02-02,2019-04-03,nation,ca,89,65,101,200,207,1.131
201906,2019-02-09,2019-04-03,nation,ca,77,47,79,195,202,1.105
201907,2019-02-16,2019-04-03,nation,ca,70,47,103,171,171,1.104
201908,2019-02-23,2019-04-03,nation,ca,87,48,113,147,176,1.002
201909,2019-03-02,2019-04-03,nation,ca,110,37,100,171,190,855.0
201910,2019-03-09,2019-04-03,nation,ca,112,51,134,112,190,820.0
201911,2019-03-16,2019-04-03,nation,ca,109,56,121,168,153,676.0
201912,2019-03-23,2019-04-03,nation,ca,150,62,185,192,162,655.0
201913,2019-03-30,2019-04-03,nation,ca,159,49,158,152,128,512.0
201835,2018-09-01,2019-03-28,nation,ca,35,21,6,196,4,9.0
201836,2018-09-08,2019-03-28,nation,ca,49,27,3,214,2,7.0
201837,2018-09-15,2019-03-28,nation,ca,40,32,5,299,2,15.0
201838,2018-09-22,2019-03-28,nation,ca,41,31,2,440,3,15.0
201839,2018-09-29,2019-03-28,nation,ca,40,42,6,487,9,12.0
201840,2018-10-06,2019-03-28,nation,ca,47,42,7,490,8,24.0
201841,2018-10-13,2019-03-28,nation,ca,49,46,12,446,7,23.0
201842,2018-10-20,2019-03-28,nation,ca,84,45,6,481,7,32.0
201843,2018-10-27,2019-03-28,nation,ca,98,50,10,402,10,49.0
201844,2018-11-03,2019-03-28,nation,ca,86,55,8,287,20,62.0
201845,2018-11-10,2019-03-28,nation,ca,88,70,14,303,16,108.0
201846,2018-11-17,2019-03-28,nation,ca,82,62,19,304,26,103.0
201847,2018-11-24,2019-03-28,nation,ca,84,65,23,279,38,171.0
201848,2018-12-01,2019-03-28,nation,ca,119,65,27,355,62,287.0
201849,2018-12-08,2019-03-28,nation,ca,122,76,35,336,74,395.0
201850,2018-12-15,2019-03-28,nation,ca,111,82,42,328,116,507.0
201851,2018-12-22,2019-03-28,nation,ca,139,69,56,360,141,788.0
201852,2018-12-29,2019-03-28,nation,ca,117,63,76,265,166,966.0
201901,2019-01-05,2019-03-28,nation,ca,137,53,105,324,180,1.27
201902,2019-01-12,2019-03-28,nation,ca,113,50,75,228,198,1.12
201903,2019-01-19,2019-03-28,nation,ca,110,45,76,194,200,1.093
201904,2019-01-26,2019-03-28,nation,ca,83,41,71,198,195,1.16
201905,2019-02-02,2019-03-28,nation,ca,89,65,101,200,207,1.131
201906,2019-02-09,2019-03-28,nation,ca,77,47,79,195,202,1.105
201907,2019-02-16,2019-03-28,nation,ca,70,47,103,171,171,1.104
201908,2019-02-23,2019-03-28,nation,ca,87,48,113,147,176,1.002
201909,2019-03-02,2019-03-28,nation,ca,110,37,100,171,190,855.0
201910,2019-03-09,2019-03-28,nation,ca,112,51,134,112,190,820.0
201911,2019-03-16,2019-03-28,nation,ca,108,56,115,156,150,675.0
201912,2019-03-23,2019-03-28,nation,ca,145,58,176,171,154,651.0
201835,2018-09-01,2019-03-20,nation,ca,35,21,6,196,4,9.0
201836,2018-09-08,2019-03-20,nation,ca,49,27,3,214,2,7.0
201837,2018-09-15,2019-03-20,nation,ca,40,32,5,299,2,15.0
201838,2018-09-22,2019-03-20,nation,ca,41,31,2,440,3,15.0
201839,2018-09-29,2019-03-20,nation,ca,40,42,6,487,9,12.0
201840,2018-10-06,2019-03-20,nation,ca,47,42,7,490,8,24.0
201841,2018-10-13,2019-03-20,nation,ca,49,46,12,446,7,23.0
201842,2018-10-20,2019-03-20,nation,ca,84,45,6,481,7,32.0
201843,2018-10-27,2019-03-20,nation,ca,98,50,10,402,10,49.0
201844,2018-11-03,2019-03-20,nation,ca,86,55,8,287,20,62.0
201845,2018-11-10,2019-03-20,nation,ca,88,70,14,303,16,108.0
201846,2018-11-17,2019-03-20,nation,ca,82,62,19,304,26,103.0
201847,2018-11-24,2019-03-20,nation,ca,84,65,23,279,38,171.0
201848,2018-12-01,2019-03-20,nation,ca,119,65,27,355,62,287.0
201849,2018-12-08,2019-03-20,nation,ca,122,76,35,336,74,395.0
201850,2018-12-15,2019-03-20,nation,ca,111,82,42,328,116,507.0
201851,2018-12-22,2019-03-20,nation,ca,139,69,56,360,141,788.0
201852,2018-12-29,2019-03-20,nation,ca,117,63,76,265,166,966.0
201901,2019-01-05,2019-03-20,nation,ca,137,53,105,324,180,1.27
201902,2019-01-12,2019-03-20,nation,ca,113,50,75,228,198,1.12
201903,2019-01-19,2019-03-20,nation,ca,110,45,76,194,200,1.093
201904,2019-01-26,2019-03-20,nation,ca,83,41,71,198,195,1.16
201905,2019-02-02,2019-03-20,nation,ca,89,65,101,200,207,1.131
201906,2019-02-09,2019-03-20,nation,ca,77,47,79,195,202,1.105
201907,2019-02-16,2019-03-20,nation,ca,70,47,103,171,171,1.104
201908,2019-02-23,2019-03-20,nation,ca,87,48,113,147,176,1.002
201909,2019-03-02,2019-03-20,nation,ca,110,37,100,171,190,855.0
201910,2019-03-09,2019-03-20,nation,ca,109,50,133,110,185,794.0
201911,2019-03-16,2019-03-20,nation,ca,99,52,104,137,137,668.0
201835,2018-09-01,2019-03-14,nation,ca,35,21,6,196,4,9.0
201836,2018-09-08,2019-03-14,nation,ca,49,27,3,214,2,7.0
201837,2018-09-15,2019-03-14,nation,ca,40,32,5,299,2,15.0
201838,2018-09-22,2019-03-14,nation,ca,41,31,2,440,3,15.0
201839,2018-09-29,2019-03-14,nation,ca,40,42,6,487,9,12.0
201840,2018-10-06,2019-03-14,nation,ca,47,42,7,490,8,24.0
201841,2018-10-13,2019-03-14,nation,ca,49,46,12,446,7,23.0
201842,2018-10-20,2019-03-14,nation,ca,84,45,6,481,7,32.0
201843,2018-10-27,2019-03-14,nation,ca,98,50,10,402,10,49.0
201844,2018-11-03,2019-03-14,nation,ca,86,55,8,287,20,62.0
201845,2018-11-10,2019-03-14,nation,ca,88,70,14,303,16,108.0
201846,2018-11-17,2019-03-14,nation,ca,82,62,19,304,26,103.0
201847,2018-11-24,2019-03-14,nation,ca,84,65,23,279,38,171.0
201848,2018-12-01,2019-03-14,nation,ca,119,65,27,355,62,287.0
201849,2018-12-08,2019-03-14,nation,ca,122,76,35,336,74,395.0
201850,2018-12-15,2019-03-14,nation,ca,111,82,42,328,116,507.0
201851,2018-12-22,2019-03-14,nation,ca,139,69,56,360,141,788.0
201852,2018-12-29,2019-03-14,nation,ca,117,63,76,265,166,966.0
201901,2019-01-05,2019-03-14,nation,ca,137,53,105,324,180,1.27
201902,2019-01-12,2019-03-14,nation,ca,113,50,75,228,198,1.12
201903,2019-01-19,2019-03-14,nation,ca,110,45,76,194,200,1.093
201904,2019-01-26,2019-03-14,nation,ca,83,41,71,198,195,1.16
201905,2019-02-02,2019-03-14,nation,ca,89,65,101,200,207,1.131
201906,2019-02-09,2019-03-14,nation,ca,77,47,79,195,202,1.105
201907,2019-02-16,2019-03-14,nation,ca,70,47,103,171,171,1.104
201908,2019-02-23,2019-03-14,nation,ca,87,48,113,147,176,1.002
201909,2019-03-02,2019-03-14,nation,ca,110,37,100,171,190,855.0
201910,2019-03-09,2019-03-14,nation,ca,106,49,125,110,184,820.0
201835,2018-09-01,2019-03-06,nation,ca,35,21,6,196,4,9.0
201836,2018-09-08,2019-03-06,nation,ca,49,27,3,214,2,7.0
201837,2018-09-15,2019-03-06,nation,ca,40,32,5,299,2,15.0
201838,2018-09-22,2019-03-06,nation,ca,41,31,2,440,3,15.0
201839,2018-09-29,2019-03-06,nation,ca,40,42,6,487,9,12.0
201840,2018-10-06,2019-03-06,nation,ca,47,42,7,490,8,24.0
201841,2018-10-13,2019-03-06,nation,ca,49,46,12,446,7,23.0
201842,2018-10-20,2019-03-06,nation,ca,84,45,6,481,7,32.0
201843,2018-10-27,2019-03-06,nation,ca,98,50,10,402,10,49.0
201844,2018-11-03,2019-03-06,nation,ca,86,55,8,287,20,62.0
201845,2018-11-10,2019-03-06,nation,ca,88,70,14,303,16,108.0
201846,2018-11-17,2019-03-06,nation,ca,82,62,19,304,26,103.0
201847,2018-11-24,2019-03-06,nation,ca,84,65,23,279,38,171.0
201848,2018-12-01,2019-03-06,nation,ca,119,65,27,355,62,287.0
201849,2018-12-08,2019-03-06,nation,ca,122,76,35,336,74,395.0
201850,2018-12-15,2019-03-06,nation,ca,111,82,42,328,116,507.0
201851,2018-12-22,2019-03-06,nation,ca,139,69,56,360,141,788.0
201852,2018-12-29,2019-03-06,nation,ca,117,63,76,265,166,966.0
201901,2019-01-05,2019-03-06,nation,ca,137,53,105,324,180,1.27
201902,2019-01-12,2019-03-06,nation,ca,113,50,75,228,198,1.12
201903,2019-01-19,2019-03-06,nation,ca,110,45,76,194,200,1.093
201904,2019-01-26,2019-03-06,nation,ca,83,41,71,198,195,1.16
201905,2019-02-02,2019-03-06,nation,ca,89,65,101,200,207,1.131
201906,2019-02-09,2019-03-06,nation,ca,77,47,79,195,202,1.105
201907,2019-02-16,2019-03-06,nation,ca,70,47,103,171,171,1.104
201908,2019-02-23,2019-03-06,nation,ca,87,48,110,147,176,1.002
201909,2019-03-02,2019-03-06,nation,ca,102,35,90,166,185,855.0
201835,2018-09-01,2019-02-28,nation,ca,35,21,6,196,4,9.0
201836,2018-09-08,2019-02-28,nation,ca,49,27,3,214,2,7.0
201837,2018-09-15,2019-02-28,nation,ca,40,32,5,299,2,15.0
201838,2018-09-22,2019-02-28,nation,ca,41,31,2,440,3,15.0
201839,2018-09-29,2019-02-28,nation,ca,40,42,6,487,9,12.0
201840,2018-10-06,2019-02-28,nation,ca,47,42,7,490,8,24.0
201841,2018-10-13,2019-02-28,nation,ca,49,46,12,446,7,23.0
201842,2018-10-20,2019-02-28,nation,ca,84,45,6,481,7,32.0
201843,2018-10-27,2019-02-28,nation,ca,98,50,10,402,10,49.0
201844,2018-11-03,2019-02-28,nation,ca,86,55,8,287,20,62.0
201845,2018-11-10,2019-02-28,nation,ca,88,70,14,303,16,108.0
201846,2018-11-17,2019-02-28,nation,ca,82,62,19,304,26,103.0
201847,2018-11-24,2019-02-28,nation,ca,84,65,23,279,38,171.0
201848,2018-12-01,2019-02-28,nation,ca,119,65,27,355,62,287.0
201849,2018-12-08,2019-02-28,nation,ca,122,76,35,336,74,395.0
201850,2018-12-15,2019-02-28,nation,ca,111,82,42,328,116,507.0
201851,2018-12-22,2019-02-28,nation,ca,139,69,56,360,141,788.0
201852,2018-12-29,2019-02-28,nation,ca,117,63,76,265,166,966.0
201901,2019-01-05,2019-02-28,nation,ca,137,53,105,324,180,1.27
201902,2019-01-12,2019-02-28,nation,ca,113,50,75,228,198,1.12
201903,2019-01-19,2019-02-28,nation,ca,110,45,76,194,200,1.093
201904,2019-01-26,2019-02-28,nation,ca,83,41,71,198,195,1.16
201905,2019-02-02,2019-02-28,nation,ca,89,65,101,200,207,1.131
201906,2019-02-09,2019-02-28,nation,ca,77,47,79,195,202,1.105
201907,2019-02-16,2019-02-28,nation,ca,69,46,100,162,162,1.088
201908,2019-02-23,2019-02-28,nation,ca,80,43,99,135,165,964.0
201835,2018-09-01,2019-02-21,nation,ca,35,21,6,196,4,9.0
201836,2018-09-08,2019-02-21,nation,ca,49,27,3,214,2,7.0
201837,2018-09-15,2019-02-21,nation,ca,40,32,5,299,2,15.0
201838,2018-09-22,2019-02-21,nation,ca,41,31,2,440,3,15.0
201839,2018-09-29,2019-02-21,nation,ca,40,42,6,487,9,12.0
201840,2018-10-06,2019-02-21,nation,ca,47,42,7,490,8,24.0
201841,2018-10-13,2019-02-21,nation,ca,49,46,12,446,7,23.0
201842,2018-10-20,2019-02-21,nation,ca,84,45,6,481,7,32.0
201843,2018-10-27,2019-02-21,nation,ca,98,50,10,402,10,49.0
201844,2018-11-03,2019-02-21,nation,ca,86,55,8,287,20,62.0
201845,2018-11-10,2019-02-21,nation,ca,88,70,14,303,16,108.0
201846,2018-11-17,2019-02-21,nation,ca,82,62,19,304,26,103.0
201847,2018-11-24,2019-02-21,nation,ca,84,65,23,279,38,171.0
201848,2018-12-01,2019-02-21,nation,ca,119,65,27,355,62,287.0
201849,2018-12-08,2019-02-21,nation,ca,122,76,35,336,74,395.0
201850,2018-12-15,2019-02-21,nation,ca,111,82,42,328,116,507.0
201851,2018-12-22,2019-02-21,nation,ca,139,69,56,360,141,788.0
201852,2018-12-29,2019-02-21,nation,ca,117,63,76,265,166,966.0
201901,2019-01-05,2019-02-21,nation,ca,137,53,105,324,180,1.27
201902,2019-01-12,2019-02-21,nation,ca,113,50,75,228,198,1.12
201903,2019-01-19,2019-02-21,nation,ca,110,45,76,194,200,1.093
201904,2019-01-26,2019-02-21,nation,ca,83,41,71,198,195,1.16
201905,2019-02-02,2019-02-21,nation,ca,89,65,101,200,207,1.131
201906,2019-02-09,2019-02-21,nation,ca,77,47,79,195,202,1.105
201907,2019-02-16,2019-02-21,nation,ca,61,45,87,146,141,1.056
201835,2018-09-01,2019-02-14,nation,ca,35,21,6,196,4,9.0
201836,2018-09-08,2019-02-14,nation,ca,49,27,3,214,2,7.0
201837,2018-09-15,2019-02-14,nation,ca,40,32,5,299,2,15.0
201838,2018-09-22,2019-02-14,nation,ca,41,31,2,440,3,15.0
201839,2018-09-29,2019-02-14,nation,ca,40,42,6,487,9,12.0
201840,2018-10-06,2019-02-14,nation,ca,47,42,7,490,8,24.0
201841,2018-10-13,2019-02-14,nation,ca,49,46,12,446,7,23.0
201842,2018-10-20,2019-02-14,nation,ca,84,45,6,481,7,32.0
201843,2018-10-27,2019-02-14,nation,ca,98,50,10,402,10,49.0
201844,2018-11-03,2019-02-14,nation,ca,86,55,8,287,20,62.0
201845,2018-11-10,2019-02-14,nation,ca,88,70,14,303,16,108.0
201846,2018-11-17,2019-02-14,nation,ca,82,62,19,304,26,103.0
201847,2018-11-24,2019-02-14,nation,ca,84,65,23,279,38,171.0
201848,2018-12-01,2019-02-14,nation,ca,119,65,27,355,62,287.0
201849,2018-12-08,2019-02-14,nation,ca,122,76,35,336,74,395.0
201850,2018-12-15,2019-02-14,nation,ca,111,82,42,328,116,507.0
201851,2018-12-22,2019-02-14,nation,ca,139,69,56,360,141,788.0
201852,2018-12-29,2019-02-14,nation,ca,117,63,76,265,166,966.0
201901,2019-01-05,2019-02-14,nation,ca,137,53,105,324,180,1.27
201902,2019-01-12,2019-02-14,nation,ca,113,50,75,228,198,1.12
201903,2019-01-19,2019-02-14,nation,ca,110,45,76,194,200,1.093
201904,2019-01-26,2019-02-14,nation,ca,83,41,71,198,195,1.16
201905,2019-02-02,2019-02-14,nation,ca,88,65,101,200,207,1.13
201906,2019-02-09,2019-02-14,nation,ca,68,43,66,185,192,1.078
201835,2018-09-01,2019-02-07,nation,ca,35,21,6,196,4,9.0
201836,2018-09-08,2019-02-07,nation,ca,49,27,3,214,2,7.0
201837,2018-09-15,2019-02-07,nation,ca,40,32,5,299,2,15.0
201838,2018-09-22,2019-02-07,nation,ca,41,31,2,440,3,15.0
201839,2018-09-29,2019-02-07,nation,ca,40,42,6,487,9,12.0
201840,2018-10-06,2019-02-07,nation,ca,47,42,7,490,8,24.0
201841,2018-10-13,2019-02-07,nation,ca,49,46,12,446,7,23.0
201842,2018-10-20,2019-02-07,nation,ca,84,45,6,481,7,32.0
201843,2018-10-27,2019-02-07,nation,ca,98,50,10,402,10,49.0
201844,2018-11-03,2019-02-07,nation,ca,86,55,8,287,20,62.0
201845,2018-11-10,2019-02-07,nation,ca,88,70,14,303,16,108.0
201846,2018-11-17,2019-02-07,nation,ca,82,62,19,304,26,103.0
201847,2018-11-24,2019-02-07,nation,ca,84,65,23,279,38,171.0
201848,2018-12-01,2019-02-07,nation,ca,119,65,27,355,62,287.0
201849,2018-12-08,2019-02-07,nation,ca,122,76,35,336,74,395.0
201850,2018-12-15,2019-02-07,nation,ca,111,82,42,328,116,507.0
201851,2018-12-22,2019-02-07,nation,ca,139,69,56,360,141,788.0
201852,2018-12-29,2019-02-07,nation,ca,117,63,76,265,166,966.0
201901,2019-01-05,2019-02-07,nation,ca,137,53,105,324,180,1.27
201902,2019-01-12,2019-02-07,nation,ca,113,50,75,228,198,1.12
201903,2019-01-19,2019-02-07,nation,ca,110,45,76,194,200,1.093
201904,2019-01-26,2019-02-07,nation,ca,82,41,71,198,195,1.16
201905,2019-02-02,2019-02-07,nation,ca,85,56,97,180,195,1.118
